NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240623;0.0;1;13.3;1;422;9;25.0;1;1832;9;19.4;1;19.2;1;11.7;1;8.7;9;11.8;9;0;9;1.7;1;;;3.4;1;20;1;1336;9;7.0;1;50;1;1625;9;;;;;;;6.2;1;;;1619;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240624;0.0;1;15.6;1;412;9;29.0;1;1553;9;22.9;1;22.3;1;13.4;1;11.0;9;14.6;9;0;9;2.6;1;;;4.3;1;50;1;1309;9;8.7;1;30;1;1445;9;;;;;;;8.0;1;;;1445;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240625;0.0;1;18.2;1;430;9;30.6;1;1421;9;24.9;1;24.4;1;12.4;1;14.1;9;17.3;9;0;9;2.7;1;;;4.6;1;40;1;1135;9;9.3;1;50;1;1113;9;;;;;;;8.3;1;;;1113;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240626;0.0;1;19.9;1;415;9;31.1;1;1251;9;25.7;1;25.5;1;11.2;1;15.6;9;18.9;9;0;9;2.1;1;;;4.9;1;360;9;2019;9;8.9;1;360;9;2012;9;;;;;;;7.8;1;;;2012;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240627;0.0;1;20.0;1;338;9;31.0;1;1104;9;24.7;1;25.5;1;11.0;1;15.8;9;18.6;9;0;9;3.0;1;;;5.6;1;240;1;1109;9;12.3;1;320;1;1319;9;;;;;;;10.8;1;;;1330;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240628;0.0;1;15.0;1;559;9;25.1;1;1650;9;19.4;1;20.1;1;10.1;1;13.2;9;14.7;9;0;9;2.6;1;;;6.0;1;330;1;136;9;11.2;1;330;1;141;9;;;;;;;10.6;1;;;141;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240629;0.6;1;15.0;1;405;9;24.1;1;1424;9;19.3;1;19.6;1;9.1;1;12.5;9;14.3;9;0;9;3.9;1;;;7.5;1;30;1;1526;9;13.8;1;10;1;1448;9;;;;;;;12.4;1;;;1449;9;162;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240630;0.0;1;15.0;1;437;9;24.3;1;1514;9;19.8;1;19.7;1;9.3;1;13.7;9;13.7;9;0;9;3.0;1;;;5.7;1;330;1;203;9;10.2;1;320;1;50;9;;;;;;;8.7;1;;;157;9;4;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240701;0.0;1;15.3;1;514;9;20.6;1;1526;9;18.0;1;18.0;1;5.3;1;14.3;9;15.1;9;0;9;3.2;1;;;6.2;1;340;1;1229;9;11.4;1;330;1;1224;9;;;;;;;9.8;1;;;1224;9;1;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240702;6.2;1;15.2;1;500;9;21.9;1;1538;9;17.2;1;18.6;1;6.7;1;14.0;9;14.9;9;0;9;2.7;1;;;5.8;1;330;1;1650;9;13.2;1;280;1;1619;9;;;;;;;11.2;1;;;1619;9;28;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240703;0.6;1;13.8;1;255;9;20.9;1;1242;9;17.4;1;17.4;1;7.1;1;10.9;9;12.7;9;0;9;3.1;1;;;5.8;1;260;1;1758;9;11.4;1;290;1;1554;9;;;;;;;10.4;1;;;1750;9;51;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240704;0.0;1;14.7;1;439;9;22.4;1;1517;9;18.3;1;18.6;1;7.7;1;12.6;9;13.8;9;0;9;3.4;1;;;5.5;1;280;1;1301;9;12.4;1;280;1;1437;9;;;;;;;11.3;1;;;1437;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240705;0.0;1;13.3;1;412;9;26.8;1;1700;9;20.3;1;20.1;1;13.5;1;9.0;9;12.4;9;0;9;3.0;1;;;6.3;1;230;1;1109;9;11.6;1;240;1;1014;9;;;;;;;10.5;1;;;1054;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240706;1.4;1;14.4;1;816;9;21.7;1;1435;9;17.7;1;18.1;1;7.3;1;10.8;9;13.5;9;0;9;3.6;1;;;6.5;1;270;1;1239;9;14.3;1;310;1;743;9;;;;;;;13.0;1;;;929;9;34;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240707;0.0;1;11.1;1;417;9;22.5;1;1315;9;17.2;1;16.8;1;11.4;1;5.7;9;10.4;9;0;9;2.5;1;;;5.9;1;260;1;1448;9;10.9;1;240;1;1346;9;;;;;;;9.6;1;;;1346;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240708;0.0;1;13.3;1;352;9;26.5;1;1744;9;20.1;1;19.9;1;13.2;1;8.4;9;11.8;9;0;9;1.9;1;;;3.6;1;180;1;947;9;7.4;1;150;1;1352;9;;;;;;;6.3;1;;;945;9;20;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240709;2.8;1;17.4;1;425;9;25.6;1;845;9;21.7;1;21.5;1;8.2;1;12.7;9;16.5;9;0;9;2.3;1;;;6.0;1;340;1;1106;9;12.7;1;290;1;1047;9;;;;;;;11.9;1;;;1014;9;50;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240710;0.0;1;19.1;1;404;9;26.0;1;1453;9;21.9;1;22.6;1;6.9;1;16.7;9;18.3;9;0;9;2.8;1;;;5.1;1;260;1;1126;9;10.3;1;210;1;1111;9;;;;;;;9.6;1;;;1240;9;24;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240711;17.5;1;16.9;1;417;9;25.9;1;1248;9;20.8;1;21.4;1;9.0;1;14.2;9;15.7;9;0;9;2.5;1;;;4.5;1;70;9;2221;9;9.3;1;70;9;2215;9;;;;;;;8.5;1;;;2215;9;316;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240712;3.3;1;14.2;1;623;9;20.3;1;1358;9;16.4;1;17.3;1;6.1;1;13.7;9;13.6;9;0;9;3.2;1;;;5.3;1;10;1;1756;9;10.7;1;360;1;540;9;;;;;;;9.2;1;;;1750;9;132;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240713;0.0;1;13.0;1;317;9;23.8;1;1518;9;17.4;1;18.4;1;10.8;1;9.3;9;11.8;9;0;9;1.8;1;;;5.7;1;10;1;1720;9;10.0;1;310;1;1708;9;;;;;;;8.8;1;;;1711;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240714;0.0;1;13.3;1;420;9;23.7;1;1808;9;19.0;1;18.5;1;10.4;1;8.8;9;12.1;9;0;9;1.6;1;;;3.3;1;210;1;1332;9;6.5;1;230;1;1534;9;;;;;;;5.7;1;;;940;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240715;0.0;1;14.1;1;416;9;27.2;1;1641;9;21.5;1;20.7;1;13.1;1;10.8;9;13.3;9;0;9;2.7;1;;;7.0;1;250;9;2026;9;13.4;1;250;9;2019;9;;;;;;;12.5;1;;;2024;9;14;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240716;0.6;1;15.9;1;456;9;23.6;1;1422;9;19.5;1;19.8;1;7.7;1;13.8;9;15.2;9;0;9;3.9;1;;;7.5;1;260;1;1304;9;15.1;1;240;1;1341;9;;;;;;;13.2;1;;;1341;9;37;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240717;0.0;1;15.0;1;432;9;26.2;1;1303;9;21.1;1;20.6;1;11.2;1;11.1;9;14.3;9;0;9;1.4;1;;;3.3;1;100;9;2221;9;6.8;1;100;9;2219;9;;;;;;;6.1;1;;;2219;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240718;0.0;1;17.0;1;352;9;30.1;1;1754;9;24.3;1;23.6;1;13.1;1;13.3;9;15.7;9;0;9;1.5;1;;;3.8;1;150;1;1034;9;7.6;1;110;1;1041;9;;;;;;;7.2;1;;;1041;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240719;0.0;1;20.0;1;407;9;34.4;1;1609;9;27.5;1;27.2;1;14.4;1;16.0;9;18.6;9;0;9;1.9;1;;;4.2;1;190;1;1604;9;9.0;1;310;9;2348;9;;;;;;;7.6;1;;;2310;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240720;2.2;1;20.6;1;451;9;31.2;1;1334;9;26.2;1;25.9;1;10.6;1;16.6;9;19.4;9;0;9;2.5;1;;;5.3;1;330;9;2154;9;10.1;1;320;9;2157;9;;;;;;;8.9;1;;;2157;9;130;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240721;0.0;1;19.7;1;318;9;26.3;1;1428;9;21.8;1;23.0;1;6.6;1;18.3;9;18.8;9;0;9;2.8;1;;;5.5;1;350;1;1727;9;12.0;1;300;1;1511;9;;;;;;;11.1;1;;;1511;9;6;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240722;0.6;1;15.3;1;448;9;25.7;1;1501;9;20.4;1;20.5;1;10.4;1;12.7;9;14.1;9;0;9;3.0;1;;;5.0;1;260;1;1711;9;9.8;1;240;1;1027;9;;;;;;;8.8;1;;;1842;9;61;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240723;1.6;1;18.8;1;853;9;23.5;1;1205;9;20.2;1;21.2;1;4.7;1;17.0;9;18.0;9;0;9;3.2;1;;;5.8;1;330;1;1624;9;12.8;1;300;1;1232;9;;;;;;;10.8;1;;;1410;9;69;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240724;0.0;1;15.6;1;425;9;25.9;1;1625;9;20.7;1;20.8;1;10.3;1;11.8;9;14.6;9;0;9;1.6;1;;;3.2;1;360;1;14;9;5.9;1;90;1;1130;9;;;;;;;5.3;1;;;1615;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240725;2.8;1;18.2;1;509;9;28.9;1;1436;9;23.4;1;23.6;1;10.7;1;14.7;9;17.4;9;0;9;2.5;1;;;5.6;1;330;1;1841;9;10.9;1;330;1;1834;9;;;;;;;10.2;1;;;1834;9;85;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240726;16.0;1;18.4;1;743;9;22.3;1;1228;9;20.3;1;20.4;1;3.9;1;17.8;9;17.7;9;0;9;1.3;1;;;3.6;1;320;1;610;9;6.6;1;340;1;645;9;;;;;;;6.2;1;;;645;9;664;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240727;5.2;1;16.4;1;806;9;19.0;1;1354;9;17.6;1;17.7;1;2.6;1;16.3;9;16.2;9;0;9;1.8;1;;;3.6;1;30;1;752;9;6.7;1;40;1;746;9;;;;;;;5.9;1;;;746;9;590;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240728;0.0;1;13.0;1;459;9;25.7;1;1420;9;20.0;1;19.4;1;12.7;1;8.6;9;11.7;9;0;9;2.3;1;;;4.6;1;100;1;1315;9;8.9;1;120;1;1406;9;;;;;;;8.5;1;;;1536;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240729;0.0;1;16.6;1;433;9;31.5;1;1554;9;24.4;1;24.1;1;14.9;1;12.7;9;15.9;9;0;9;2.3;1;;;3.6;1;140;1;1344;9;8.4;1;140;1;1340;9;;;;;;;7.6;1;;;1340;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240730;5.0;1;21.1;1;429;9;36.2;1;1511;9;28.7;1;28.7;1;15.1;1;18.0;9;20.0;9;0;9;1.6;1;;;5.5;1;300;9;2203;9;10.7;1;300;9;2158;9;;;;;;;9.3;1;;;2158;9;280;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240731;6.3;1;21.3;1;441;9;32.4;1;1328;9;26.1;1;26.9;1;11.1;1;19.8;9;19.8;9;0;9;1.5;1;;;4.8;1;50;1;220;9;9.4;1;50;1;216;9;;;;;;;8.7;1;;;223;9;56;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240801;12.0;1;20.4;1;539;9;30.8;1;1441;9;25.2;1;25.6;1;10.4;1;19.0;9;19.4;9;0;9;2.3;1;;;6.9;1;250;1;421;9;18.2;1;240;1;417;9;;;;;;;15.8;1;;;417;9;36;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240802;0.0;1;19.9;1;557;9;28.0;1;1536;9;23.1;1;24.0;1;8.1;1;17.0;9;19.0;9;0;9;2.6;1;;;5.1;1;330;1;1951;9;11.0;1;330;1;1832;9;;;;;;;9.2;1;;;1832;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240803;0.6;1;16.8;1;431;9;25.1;1;1509;9;20.7;1;21.0;1;8.3;1;13.6;9;15.8;9;0;9;2.6;1;;;4.9;1;280;1;1643;9;8.4;1;250;1;1626;9;;;;;;;7.4;1;;;1420;9;94;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240804;0.0;1;17.3;1;448;9;25.1;1;1623;9;20.9;1;21.2;1;7.8;1;16.6;9;17.1;9;0;9;2.3;1;;;4.2;1;330;1;344;9;9.6;1;340;1;232;9;;;;;;;8.5;1;;;238;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240805;0.0;1;16.0;1;443;9;30.0;1;1623;9;23.4;1;23.0;1;14.0;1;11.5;9;14.8;9;0;9;1.9;1;;;3.6;1;230;1;1246;9;8.4;1;220;1;1245;9;;;;;;;7.7;1;;;1245;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240806;0.2;1;17.3;1;450;9;29.5;1;1556;9;23.7;1;23.4;1;12.2;1;12.3;9;16.0;9;0;9;2.7;1;;;5.1;1;230;1;1358;9;10.6;1;230;1;1212;9;;;;;;;9.5;1;;;1132;9;36;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240807;0.0;1;16.3;1;459;9;24.7;1;1540;9;20.4;1;20.5;1;8.4;1;14.9;9;14.8;9;0;9;2.6;1;;;4.9;1;350;9;2022;9;8.9;1;320;1;128;9;;;;;;;8.0;1;;;2033;9;1;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240808;0.0;1;17.2;1;519;9;27.8;1;1642;9;22.7;1;22.5;1;10.6;1;12.8;9;15.9;9;0;9;2.2;1;;;4.2;1;230;1;1448;9;8.8;1;240;1;1443;9;;;;;;;8.1;1;;;1443;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240809;0.4;1;19.0;1;502;9;26.9;1;1610;9;22.6;1;23.0;1;7.9;1;15.6;9;18.0;9;0;9;2.9;1;;;5.0;1;280;1;934;9;10.9;1;290;1;934;9;;;;;;;10.1;1;;;934;9;39;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240810;0.0;1;16.2;1;448;9;29.9;1;1705;9;23.4;1;23.1;1;13.7;1;12.0;9;15.5;9;0;9;1.9;1;;;3.7;1;340;1;102;9;6.5;1;310;1;59;9;;;;;;;5.8;1;;;117;9;;
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240811;0.0;1;18.4;1;459;9;32.6;1;1505;9;26.3;1;25.5;1;14.2;1;13.8;9;17.4;9;0;9;2.4;1;;;4.7;1;90;1;837;9;8.7;1;120;1;1617;9;;;;;;;8.2;1;;;1730;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240812;0.0;1;21.6;1;516;9;37.1;1;1415;9;29.2;1;29.4;1;15.5;1;18.3;9;20.3;9;0;9;2.9;1;;;5.4;1;350;9;2149;9;10.3;1;150;1;1241;9;;;;;;;9.2;1;;;1241;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240813;0.0;1;20.9;1;546;9;26.8;1;1531;9;23.6;1;23.9;1;5.9;1;18.7;9;20.1;9;0;9;1.9;1;;;4.3;1;300;1;541;9;9.0;1;290;1;533;9;;;;;;;8.0;1;;;533;9;36;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240814;0.0;1;20.3;1;557;9;28.2;1;1341;9;23.7;1;24.3;1;7.9;1;18.6;9;19.8;9;0;9;2.1;1;;;4.4;1;280;1;1801;9;10.1;1;340;1;1423;9;;;;;;;9.2;1;;;1423;9;1;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240815;0.0;1;19.4;1;531;9;27.3;1;1618;9;22.9;1;23.4;1;7.9;1;17.2;9;18.2;9;0;9;2.7;1;;;4.7;1;330;1;614;9;10.1;1;230;1;1256;9;;;;;;;8.4;1;;;1214;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240816;0.6;1;18.2;1;454;9;26.1;1;1259;9;22.6;1;22.2;1;7.9;1;14.3;9;17.5;9;0;9;2.8;1;;;4.9;1;260;1;1027;9;9.6;1;270;1;1019;9;;;;;;;8.6;1;;;1359;9;43;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240817;24.0;1;19.8;1;912;9;20.6;1;1014;9;19.9;1;20.2;1;0.8;1;19.3;9;19.1;9;0;9;2.1;1;;;5.2;1;340;9;2301;9;10.5;1;320;9;2306;9;;;;;;;9.1;1;;;2333;9;952;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240818;0.0;1;14.9;1;123;9;21.3;1;1319;9;17.7;1;18.1;1;6.4;1;14.3;9;14.1;9;0;9;3.2;1;;;5.5;1;340;1;36;9;11.2;1;330;1;119;9;;;;;;;10.4;1;;;119;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240819;0.2;1;13.2;1;453;9;23.6;1;1524;9;18.4;1;18.4;1;10.4;1;8.4;9;11.7;9;0;9;1.7;1;;;2.7;1;210;1;1309;9;6.1;1;160;1;1325;9;;;;;;;5.7;1;;;1325;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240820;6.7;1;13.9;1;422;9;24.8;1;1146;9;18.2;1;19.4;1;10.9;1;9.9;9;13.1;9;0;9;3.0;1;;;6.4;1;260;1;1354;9;12.0;1;240;1;1721;9;;;;;;;10.8;1;;;1721;9;207;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240821;0.0;1;12.3;1;453;9;22.5;1;1522;9;17.1;1;17.4;1;10.2;1;8.6;9;11.2;9;0;9;2.3;1;;;3.6;1;280;1;200;9;8.6;1;270;1;114;9;;;;;;;7.9;1;;;114;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240822;0.0;1;12.1;1;439;9;26.0;1;1409;9;19.5;1;19.1;1;13.9;1;8.9;9;11.4;9;0;9;3.0;1;;;5.4;1;220;1;1508;9;10.6;1;220;1;1503;9;;;;;;;9.2;1;;;1610;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240823;0.0;1;16.6;1;303;9;26.2;1;1346;9;21.6;1;21.4;1;9.6;1;13.9;9;15.7;9;0;9;3.8;1;;;6.6;1;240;1;945;9;16.2;1;240;1;939;9;;;;;;;13.8;1;;;939;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240824;2.0;1;18.6;1;1758;9;30.3;1;1323;9;21.5;1;24.5;1;11.7;1;15.4;9;16.4;9;0;9;3.9;1;;;7.0;1;230;1;1315;9;19.1;1;210;1;1309;9;;;;;;;14.3;1;;;1310;9;47;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240825;0.0;1;11.8;1;504;9;22.6;1;1428;9;17.2;1;17.2;1;10.8;1;8.3;9;10.6;9;0;9;2.3;1;;;5.1;1;250;1;1119;9;9.8;1;240;1;1129;9;;;;;;;8.7;1;;;1129;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240826;0.0;1;12.5;1;441;9;24.5;1;1642;9;18.8;1;18.5;1;12.0;1;9.2;9;11.2;9;0;9;1.8;1;;;3.8;1;260;1;1249;9;8.3;1;230;1;1309;9;;;;;;;6.9;1;;;1310;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240827;0.0;1;14.8;1;515;9;28.2;1;1535;9;21.3;1;21.5;1;13.4;1;11.2;9;13.6;9;0;9;1.8;1;;;3.4;1;170;1;1015;9;7.2;1;140;1;1241;9;;;;;;;6.6;1;;;1241;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240828;0.0;1;16.3;1;524;9;32.4;1;1512;9;24.3;1;24.4;1;16.1;1;12.6;9;15.2;9;0;9;2.1;1;;;5.2;1;200;1;1419;9;13.1;1;230;1;1416;9;;;;;;;10.1;1;;;1416;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240829;0.0;1;17.9;1;618;9;25.3;1;1328;9;21.5;1;21.6;1;7.4;1;16.9;9;17.6;9;0;9;3.3;1;;;5.6;1;330;1;155;9;10.4;1;320;1;522;9;;;;;;;9.1;1;;;522;9;48;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240830;10.3;1;16.8;1;525;9;19.1;1;1236;9;17.8;1;18.0;1;2.3;1;15.3;9;15.5;9;0;9;3.8;1;;;5.1;1;20;1;1256;9;9.0;1;50;1;1154;9;;;;;;;8.5;1;;;1244;9;338;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240831;1.4;1;15.5;1;457;9;25.0;1;1720;9;19.9;1;20.3;1;9.5;1;14.4;9;15.2;9;0;9;2.7;1;;;4.5;1;330;1;1210;9;10.1;1;70;9;2025;9;;;;;;;8.8;1;;;2025;9;41;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240901;0.0;1;18.8;1;58;9;29.2;1;1418;9;23.2;1;24.0;1;10.4;1;16.4;9;17.4;9;0;9;2.5;1;;;5.2;1;190;1;1051;9;10.8;1;240;1;1427;9;;;;;;;10.1;1;;;1427;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240902;0.0;1;17.6;1;546;9;26.3;1;1415;9;21.3;1;22.0;1;8.7;1;14.6;9;16.8;9;0;9;2.4;1;;;4.9;1;210;1;1434;9;11.3;1;180;1;1314;9;;;;;;;9.4;1;;;1314;9;39;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240903;0.4;1;18.2;1;909;9;21.8;1;1255;9;19.7;1;20.0;1;3.6;1;17.4;9;17.8;9;0;9;2.2;1;;;4.3;1;260;1;1044;9;9.7;1;190;1;1301;9;;;;;;;8.2;1;;;1310;9;118;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240904;8.3;1;17.0;1;653;9;22.6;1;1227;9;19.3;1;19.8;1;5.6;1;14.7;9;16.4;9;0;9;2.7;1;;;4.4;1;10;9;2239;9;8.2;1;30;9;2132;9;;;;;;;7.6;1;;;2132;9;210;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240905;17.1;1;15.5;1;745;9;17.9;1;1635;9;16.0;1;16.7;1;2.4;1;14.7;9;14.9;9;0;9;2.6;1;;;;;;;;;11.1;1;320;1;757;9;;;;;;;;;;;;;341;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240906;2.6;1;12.5;1;524;9;23.7;1;1157;9;18.3;1;18.1;1;11.2;1;9.1;9;11.7;9;0;9;1.8;1;;;4.1;1;110;1;1620;9;8.3;1;120;1;1617;9;;;;;;;7.3;1;;;1617;9;142;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240907;1.0;1;16.9;1;241;9;22.6;1;1318;9;18.5;1;19.8;1;5.7;1;14.2;9;15.7;9;0;9;2.1;1;;;4.4;1;210;9;1912;9;8.7;1;190;9;2007;9;;;;;;;7.9;1;;;1911;9;98;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240908;9.7;1;13.1;1;442;9;21.9;1;1244;9;16.7;1;17.5;1;8.8;1;9.8;9;12.1;9;0;9;3.7;1;;;6.6;1;210;1;1349;9;12.3;1;230;1;1016;9;;;;;;;11.0;1;;;1016;9;261;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240909;0.4;1;15.2;1;225;9;18.2;1;1138;9;16.2;1;16.7;1;3.0;1;13.6;9;14.3;9;0;9;3.5;1;;;5.3;1;290;1;1414;9;13.2;1;270;1;1102;9;;;;;;;12.4;1;;;1220;9;103;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240910;3.0;1;11.9;1;439;9;18.5;1;1153;9;15.4;1;15.2;1;6.6;1;9.1;9;10.9;9;0;9;3.9;1;;;6.0;1;250;1;1109;9;14.0;1;240;1;1602;9;;;;;;;11.7;1;;;1610;9;161;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240911;0.6;1;11.9;1;441;9;17.4;1;1606;9;14.0;1;14.7;1;5.5;1;11.0;9;11.1;9;0;9;3.0;1;;;7.3;1;330;1;259;9;14.6;1;340;1;250;9;;;;;;;13.9;1;;;250;9;10;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240912;7.1;1;9.0;1;446;9;15.9;1;1344;9;11.4;1;12.5;1;6.9;1;5.5;9;6.9;9;0;9;2.5;1;;;6.7;1;340;1;1212;9;14.3;1;320;1;1204;9;;;;;;;12.8;1;;;1210;9;88;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240913;0.0;1;8.0;1;357;9;17.9;1;1256;9;12.5;1;13.0;1;9.9;1;4.3;9;6.6;9;0;9;3.3;1;;;6.3;1;20;1;1428;9;11.2;1;30;1;1413;9;;;;;;;9.8;1;;;1420;9;1;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240914;0.2;1;8.5;1;534;9;18.2;1;1211;9;13.0;1;13.4;1;9.7;1;4.2;9;7.0;9;0;9;2.0;1;;;3.9;1;80;1;1236;9;7.4;1;10;1;1037;9;;;;;;;6.7;1;;;1136;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240915;0.0;1;8.5;1;441;9;20.0;1;1401;9;14.6;1;14.3;1;11.5;1;3.7;9;7.4;9;0;9;1.9;1;;;3.8;1;20;9;2216;9;7.1;1;120;1;1108;9;;;;;;;6.4;1;;;1110;9;1;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240916;0.0;1;12.8;1;210;9;19.9;1;1219;9;16.6;1;16.4;1;7.1;1;8.4;9;11.5;9;0;9;3.3;1;;;6.0;1;30;9;2009;9;12.3;1;360;9;2241;9;;;;;;;10.2;1;;;1951;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240917;0.0;1;13.9;1;456;9;21.7;1;1619;9;16.7;1;17.8;1;7.8;1;11.8;9;13.4;9;0;9;4.9;1;;;6.7;1;30;1;1401;9;13.9;1;20;1;1408;9;;;;;;;11.3;1;;;910;9;0;9
75114001;PARIS-MONTSOURIS;48.821667;2.337833;75;20240918;0.0;1;14.1;1;507;9;24.2;1;1247;9;19.1;1;19.2;1;10.1;1;11.6;9;13.3;9;0;9;4.3;1;;;6.5;1;70;1;1226;9;14.0;1;80;1;1559;9;;;;;;;12.2;1;;;1559;9;0;9
